age,bmi_wo_skew,children_wo_skew,new_feat_0,new_feat_1,new_feat_2,region_missing_is_missing,sex_enc_0,sex_enc_1,smoker_enc_0,smoker_enc_1,region_enc_0,region_enc_1,region_enc_2
0.055406829106614874,0.5981734461967079,0.1988204443998905,0.3762852620582929,-0.021397505067610553,-0.07976583494166482,0.7302443979476629,1,0,1,0,1,0,0
-0.8705798023376873,-1.2545815852925637,0.1988204443998905,0.04717023063827485,-0.012949444330001125,0.9773578943444415,0.7302443979476629,0,1,1,0,0,1,0
0.41155553350826957,0.9605040947862615,0.9253325154652102,0.2607386077036055,-0.016678849558512537,0.2817263338664792,0.7302443979476629,1,0,0,1,0,1,1
1.7649206102345572,0.5507398296917624,0.1988204443998905,0.076576789833012,0.0223256216075244,0.85737753410886,0.7302443979476629,0,1,0,1,0,0,1
0.9101637196705861,0.9934622693113696,-1.0431601443894039,-0.03196622950480038,-0.009827115848145792,0.789703398726995,0.7302443979476629,1,0,1,0,0,0,1
1.5512313875935644,0.9462414392589276,0.1988204443998905,0.07791491194000401,0.0003338137570963132,1.3522934572493228,0.7302443979476629,0,1,0,1,1,0,0
0.9101637196705861,-0.5060600053301687,-1.0431601443894039,-0.03196622950480038,-0.047967880097084845,-0.5725986005758152,0.7302443979476629,1,0,0,1,0,1,1
1.5512313875935644,0.1308775911166202,-1.0431601443894039,0.008876297112778249,0.1438269481047388,0.08980043059492535,0.7302443979476629,0,1,1,0,0,1,1
1.1950826831919097,-0.2623179435280428,-1.0431601443894039,-0.00840441607311476,-0.08670778244181544,-0.42576318297088844,0.7302443979476629,0,1,1,0,1,0,0
0.2690960517476077,0.8458770253944178,0.9253325154652102,0.3633763893796086,-0.01822927387312934,0.1143559504576096,0.7302443979476629,0,1,1,0,1,0,0
1.7649206102345572,0.6592897654975288,-1.0431601443894039,0.01589708239747914,0.014912480467393987,1.0486073902479498,0.7302443979476629,1,0,1,0,0,0,1
1.4800016467132335,-0.7910007010105518,-1.0431601443894039,0.006085505477170239,-0.04898677884507031,-1.281378217856952,0.7302443979476629,1,0,1,0,0,1,0
1.6224611284738955,-0.4732002209496836,0.1988204443998905,0.07742970683109186,-0.07087144983495612,-0.8791855075542396,0.7302443979476629,1,0,1,0,0,1,1
0.7677042379099241,0.3142814708983696,0.1988204443998905,0.08919463437268378,0.011620967519353027,0.12798390296250892,0.7302443979476629,1,0,0,1,1,0,0
0.48278527438860047,-0.4438952778173649,0.1988204443998905,0.10237381127813658,-0.0379796127405242,-0.32675997581963856,0.7302443979476629,0,1,1,0,0,1,0
-1.08426902497868,-0.4645717573593647,-1.0431601443894039,0.14982279330853512,0.01009210242243487,0.3899470293032932,0.7302443979476629,0,1,1,0,0,0,1
1.6224611284738955,-0.055913064570675824,-1.0431601443894039,0.011422044523206774,-0.4303901015824218,-0.20339782595932723,0.7302443979476629,1,0,1,0,0,1,1
1.4800016467132335,-0.4732002209496836,-1.0431601443894039,0.006085505477170239,-0.0666416797191614,-0.8118975646383674,0.7302443979476629,0,1,1,0,1,0,0
1.6936908693542263,1.0031809953049138,-1.0431601443894039,0.013753664395165736,0.0010216817536530397,1.5831074687645592,0.7302443979476629,1,0,1,0,1,0,0
0.6964744970295933,1.6851927699004687,1.8406294780252068,0.2947475889943119,-0.01689223785939806,1.0586885167379638,0.7302443979476629,0,1,1,0,0,1,0
-0.3719716161753707,-0.18241716377505682,1.4408010331891847,-0.26713824336910724,0.005950436203913923,-0.04511852700095776,0.7302443979476629,0,1,1,0,0,1,0
-0.44320135705570163,0.8504247646189201,0.9253325154652102,-0.11316938742476908,-0.030020990016174018,-0.4890643874436094,0.7302443979476629,1,0,1,0,0,1,0
0.48278527438860047,0.4795786349890087,0.1988204443998905,0.10237381127813658,-0.008555143518464658,0.11826009579450295,0.7302443979476629,1,0,1,0,1,0,0
-0.22951213441470886,-0.0724661121003254,0.1988204443998905,-0.007835067092090217,0.021799163305812715,-0.09624652647441372,0.7302443979476629,0,1,1,0,0,1,0
-1.4404177293803346,-0.42412227276725434,-1.0431601443894039,0.12931066663461852,0.025017513375229027,0.49694246465633246,0.7302443979476629,1,0,1,0,0,1,1
1.2663124240722408,-1.2602263425606857,-1.0431601443894039,-0.004170644977707737,-0.03681655022308584,-1.705754634463602,0.7302443979476629,0,1,1,0,0,1,1
0.7677042379099241,-0.8160408372496254,-1.0431601443894039,-0.05030552856446632,-0.03591648561600639,-0.7381742340062933,0.7302443979476629,0,1,1,0,0,0,1
-0.6568905796966944,-0.4473382453102032,-1.0431601443894039,0.20379713577886918,-0.002067556439996232,0.18046431887940015,0.7302443979476629,0,1,1,0,0,0,1
-0.44320135705570163,0.7736150019072123,-1.0431601443894039,0.26981984391423636,-0.030747977722144007,-0.45508477215046134,0.7302443979476629,1,0,1,0,1,0,0
-1.5116474702606657,1.2273161917729958,-1.0431601443894039,0.1263680938421497,-0.040003605203657144,-1.964706898009743,0.7302443979476629,0,1,1,0,0,1,0
0.48278527438860047,-0.4645717573593647,-1.0431601443894039,-0.11945330723039718,-0.037299520805177365,-0.33672392637515186,0.7302443979476629,1,0,1,0,0,0,1
0.48278527438860047,2.020905638737695,1.4408010331891847,0.3242009297866703,-0.01934245657487995,0.8610222291660701,0.7302443979476629,1,0,1,0,0,1,0
0.5540150152689314,-0.08738752190448318,1.4408010331891847,0.2911149751518205,-0.11177114868888767,-0.16117281164146063,0.7302443979476629,1,0,1,0,0,1,1
-1.155498765859011,1.746945963618228,-1.0431601443894039,0.14470880585975754,-0.031991986789019766,-2.1277311661964458,0.7302443979476629,1,0,1,0,0,1,0
-1.5116474702606657,-1.722305539063837,-1.0431601443894039,0.1263680938421497,-0.010367541013333263,2.4858852610588507,0.7302443979476629,0,1,1,0,0,1,0
0.6252447561492623,0.3142814708983696,0.9253325154652102,0.19447794368961122,0.00525238286293315,0.08329382730936472,0.7302443979476629,0,1,1,0,1,0,0
-0.30074187529503976,0.02316051021213823,0.1988204443998905,0.009856923267360526,-0.20513723733346698,-0.11980033786143796,0.7302443979476629,1,0,1,0,0,0,1
-1.4404177293803346,-1.5433854475717432,-1.0431601443894039,0.12931066663461852,-0.009586425441465525,2.106185454920178,0.7302443979476629,0,1,0,1,0,0,1
-1.297958247619673,-0.6738612184372931,0.1988204443998905,0.053654457337844214,0.004363152220505869,0.7601881648732356,0.7302443979476629,0,1,1,0,0,0,1
-1.297958247619673,-1.506504898500891,0.9253325154652102,0.005389052109224841,-0.010594011398213742,1.8389383048870565,0.7302443979476629,0,1,1,0,0,1,0
0.6964744970295933,0.06899959802485992,0.1988204443998905,0.09147853441699673,0.11911833859438797,-0.06487968238537382,0.7302443979476629,0,1,1,0,1,0,0
1.1950826831919097,0.3142814708983696,1.4408010331891847,0.17082145303568808,0.03072672148861266,0.26205412992194144,0.7302443979476629,0,1,1,0,1,0,0
0.19786631086727674,-0.9268583615152521,0.9253325154652102,0.4701180242001692,-0.025698253806911067,-0.2959047390282943,0.7302443979476629,0,1,1,0,0,1,1
0.3403257926279386,0.268738016370356,0.9253325154652102,0.3013165221717874,-0.004906428006492377,-0.021557445134919258,0.7302443979476629,1,0,1,0,0,1,1
-1.5116474702606657,0.006738448480854072,1.4408010331891847,-0.015324818537094135,-3.1745155929433913,-0.1230152407244353,0.7302443979476629,1,0,1,0,1,0,0
1.5512313875935644,-1.6628959040637674,-1.0431601443894039,0.008876297112778249,-0.03580524527408016,-2.687642467103274,0.7302443979476629,0,1,1,0,0,1,1
1.2663124240722408,-1.4409053924274366,-1.0431601443894039,-0.004170644977707737,-0.03504629865020605,-1.9341301909382465,0.7302443979476629,0,1,1,0,1,0,0
0.19786631086727674,0.4497193501482417,0.1988204443998905,0.1535078821471659,-0.01651729610281911,-0.024027066849373575,0.7302443979476629,0,1,1,0,1,0,0
-0.9418095432180181,0.40951025302860894,0.9253325154652102,-0.017857536364284974,-0.05501125006937341,-0.4978195188678952,0.7302443979476629,1,0,0,1,0,0,1
-1.3691879885000038,0.4772244210330994,-1.0431601443894039,0.13255940439389907,-0.06300870339053982,-0.7650566642134771,0.7302443979476629,1,0,1,0,0,1,0
-1.155498765859011,-0.34288073551520726,-1.0431601443894039,0.14470880585975754,0.024648574113682032,0.2826221756707982,0.7302443979476629,0,1,0,1,0,1,1
-0.015822911773716055,-0.9440976178830108,1.4408010331891847,-7.784977170329876,-0.022463419891633418,-0.097936892297967,0.7302443979476629,0,1,0,1,1,0,0
-1.08426902497868,1.4979409633371137,-1.0431601443894039,0.14982279330853512,-0.03286869887269523,-1.7340332704948223,0.7302443979476629,1,0,0,1,0,1,0
1.7649206102345572,-0.04021318708512371,1.4408010331891847,0.13725649726854486,-0.6393322621418309,-0.18369042732609986,0.7302443979476629,0,1,1,0,0,1,1
1.6224611284738955,0.17946258465902393,0.1988204443998905,0.07742970683109186,0.10432070331944582,0.1777880357794025,0.7302443979476629,1,0,1,0,0,1,0
-0.8705798023376873,-2.3063859558940765,0.9253325154652102,-0.02478926190103448,-0.017395583042445054,1.8913543486805318,0.7302443979476629,0,1,0,1,1,0,0
1.1238529423115788,0.053470509264943816,-1.0431601443894039,-0.013174859551035086,0.27260251029290494,-0.052865278892971185,0.7302443979476629,1,0,0,1,1,0,0
1.1238529423115788,0.4252970345252575,-1.0431601443894039,-0.013174859551035086,0.01442790412073604,0.3642449187133643,0.7302443979476629,1,0,1,0,0,1,0
-0.30074187529503976,1.9454367262637733,0.9253325154652102,-0.19844955460418132,-0.0248708287658656,-0.6968466218790297,0.7302443979476629,0,1,1,0,0,1,0
0.3403257926279386,-1.4591838603765852,0.9253325154652102,0.3013165221717874,-0.025975731856507093,-0.6085328722119605,0.7302443979476629,1,0,1,0,1,0,0
-1.4404177293803346,0.6438504982877361,-1.0431601443894039,0.12931066663461852,-0.05413101881704657,-1.0385567229347406,0.7302443979476629,1,0,1,0,0,0,1
1.3375421649525716,1.3395330958781027,-1.0431601443894039,-0.0003878060861212701,-0.008669967747693302,1.6755407516076635,0.7302443979476629,0,1,1,0,0,1,0
0.7677042379099241,-0.8582269182787843,0.9253325154652102,0.17079699853540783,-0.03526677578422069,-0.7705011350033203,0.7302443979476629,1,0,1,0,0,1,1
-0.9418095432180181,-1.3681791961307619,-1.0431601443894039,0.16237141575185862,-0.013027467668644932,1.1733478007912679,0.7302443979476629,0,1,1,0,0,1,1
-1.08426902497868,-0.02453805334544297,1.4408010331891847,-0.04772018506453217,0.5981233785972865,-0.0862908613948498,0.7302443979476629,0,1,1,0,0,1,1
0.6252447561492623,0.8314632380395411,1.8406294780252068,0.3207088812240682,-0.012133701297337348,0.40606461080967016,0.7302443979476629,1,0,1,0,1,0,0
-1.4404177293803346,1.102121669902797,-1.0431601443894039,0.12931066663461852,-0.04106128442846862,-1.6974452552858172,0.7302443979476629,0,1,1,0,0,1,1
0.6252447561492623,0.1770388511952271,0.1988204443998905,0.09428281182314445,0.026920543203260986,-0.00235866608011331,0.7302443979476629,1,0,1,0,1,0,0
0.6964744970295933,0.16167509603937863,0.1988204443998905,0.09147853441699673,0.037825778310171185,-0.00045220909875516926,0.7302443979476629,1,0,1,0,1,0,0
0.48278527438860047,0.3142814708983696,0.9253325154652102,0.23213435724865678,-0.0011162017934867293,0.038603751656220514,0.7302443979476629,0,1,1,0,1,0,0
0.48278527438860047,-1.9102687956124982,-1.0431601443894039,-0.11945330723039718,-0.026249722172385415,-1.0334021872050894,0.7302443979476629,1,0,1,0,0,1,1
0.2690960517476077,0.6438504982877361,1.4408010331891847,0.5285530435747143,-0.016826803157976966,0.06009134163785433,0.7302443979476629,0,1,1,0,0,0,1
-1.297958247619673,0.10812456672980246,-1.0431601443894039,0.13616471255782256,-0.19135679096359737,-0.2529310065511961,0.7302443979476629,1,0,1,0,0,1,0
1.7649206102345572,-0.8160408372496254,0.9253325154652102,0.11207214323752944,-0.053085598280446664,-1.550447660560727,0.7302443979476629,1,0,1,0,0,0,1
-1.5116474702606657,1.211193400450296,-1.0431601443894039,0.1263680938421497,-0.040233956753208525,-1.9403797214457337,0.7302443979476629,0,1,1,0,0,1,0
0.8389339787902551,-1.7601535631998955,-1.0431601443894039,-0.040357329379372885,-0.029395387508179435,-1.5867860804877407,0.7302443979476629,0,1,1,0,0,0,1
0.5540150152689314,2.5075723161494774,0.1988204443998905,0.09780818142893054,-0.01959477284691347,1.2738312449564198,0.7302443979476629,1,0,1,0,0,1,0
1.7649206102345572,0.41977438533912875,-1.0431601443894039,0.01589708239747914,0.03637282330436747,0.6266588063929872,0.7302443979476629,0,1,1,0,0,1,1
0.6964744970295933,0.3142814708983696,1.4408010331891847,0.24524563821293743,0.008436675191143092,0.1056388651359368,0.7302443979476629,1,0,1,0,0,1,1
-0.5856608388163635,-1.8001826368088005,-1.0431601443894039,0.22045145849872483,-0.018128010730769837,0.9395106771281931,0.7302443979476629,1,0,1,0,0,0,1
0.9101637196705861,1.2419531847748468,0.9253325154652102,0.15452917060695254,-0.012402510419699142,1.0154550775577773,0.7302443979476629,0,1,1,0,1,0,0
-0.44320135705570163,-1.050069138735373,-1.0431601443894039,0.26981984391423636,-0.01676890809189462,0.35168878537030374,0.7302443979476629,0,1,1,0,0,1,0
0.5540150152689314,-1.1815290596899655,0.1988204443998905,0.09780818142893054,-0.029286799374215335,-0.7662293994890298,0.7302443979476629,0,1,1,0,0,0,1
-0.08705265265404699,-1.6569782470989625,1.4408010331891847,-1.360307477791313,-0.021960757633836717,0.03113139814123222,0.7302443979476629,1,0,1,0,0,1,0
-0.5144310979360326,-0.054259277181571315,0.1988204443998905,0.03353663364490212,0.11050703609000688,-0.0849864551897226,0.7302443979476629,1,0,1,0,0,1,0
-1.4404177293803346,-2.408650085605234,-1.0431601443894039,0.12931066663461852,-0.01429684555371685,3.350236974547637,0.7302443979476629,1,0,1,0,0,1,1
0.3403257926279386,-1.8333545780576748,0.1988204443998905,0.11723855291930556,-0.02530695918189644,-0.7356387441649584,0.7302443979476629,0,1,0,1,1,0,0
-0.9418095432180181,-2.4706764709390927,0.9253325154652102,-0.017857536364284974,-0.017343176066183977,2.2097815921625483,0.7302443979476629,0,1,0,1,1,0,0
-1.013039284098349,-1.125744655917494,2.167313104254504,-0.11761699052827698,-0.010055700119566281,1.0254794469955246,0.7302443979476629,1,0,1,0,0,0,1
-1.4404177293803346,0.7591042813796878,-1.0431601443894039,0.12931066663461852,-0.049358721266243924,-1.204265152120317,0.7302443979476629,0,1,1,0,0,1,1
0.2690960517476077,0.833740375757983,0.1988204443998905,0.1305729707328349,-0.01816421022350647,0.11109602932578821,0.7302443979476629,0,1,1,0,0,1,0
0.9101637196705861,0.5973975599060517,-1.0431601443894039,-0.03196622950480038,-0.001293340848243942,0.42988230463545635,0.7302443979476629,1,0,1,0,0,1,0
-0.22951213441470886,-1.3700851787212427,0.9253325154652102,-0.2807900502826319,-0.02034531512025268,0.20102534875847936,0.7302443979476629,0,1,0,1,0,0,1
1.7649206102345572,1.355473445032756,0.1988204443998905,0.076576789833012,-0.004405067887666045,2.275057722951246,0.7302443979476629,1,0,1,0,0,1,0
1.6936908693542263,-0.5721236629300472,-1.0431601443894039,0.013753664395165736,-0.06429134945257182,-1.0800672297513858,0.7302443979476629,0,1,0,1,0,1,1
1.7649206102345572,0.5632020684687998,-1.0431601443894039,0.01589708239747914,0.02132934287676799,0.8793319655952879,0.7302443979476629,1,0,0,1,0,1,0
1.5512313875935644,0.8670835048734687,-1.0431601443894039,0.008876297112778249,0.002436519456033015,1.2297268995172144,0.7302443979476629,1,0,0,1,0,1,0
0.055406829106614874,0.3897429987360717,0.1988204443998905,0.3762852620582929,-0.020701536945179837,-0.09129307692353766,0.7302443979476629,1,0,0,1,1,0,0
-1.013039284098349,0.037917363004347344,-1.0431601443894039,0.15565593944456121,-0.3980679789366422,-0.15118897654435456,0.7302443979476629,1,0,1,0,1,0,0
0.6252447561492623,-0.026186905681532025,0.9253325154652102,0.19447794368961122,-0.3581553966186686,-0.1291909346211058,0.7302443979476629,1,0,1,0,0,0,1
0.41155553350826957,-1.050069138735373,2.167313104254504,0.5209583291177585,-0.028205458769524794,-0.5442151783659032,0.7302443979476629,1,0,1,0,0,1,0
-0.08705265265404699,-0.522532683923228,0.1988204443998905,-0.13007654270910296,-0.02035822919229102,-0.06744356491672708,0.7302443979476629,0,1,1,0,1,0,0
-1.5116474702606657,-0.1983451388922181,-1.0431601443894039,0.1263680938421497,0.08437887424765801,0.18642898270732686,0.7302443979476629,0,1,1,0,1,0,0
-1.297958247619673,-2.5541835394935957,0.1988204443998905,0.053654457337844214,-0.015559208642423973,3.1962817973327633,0.7302443979476629,0,1,1,0,1,0,0
-0.8705798023376873,0.006738448480854072,1.4408010331891847,-0.07584533437759519,-1.8378760511092245,-0.11870337985685002,0.7302443979476629,0,1,1,0,0,1,1
-1.4404177293803346,0.44105991472189604,-1.0431601443894039,0.12931066663461852,-0.06858288598046336,-0.7469905100538005,0.7302443979476629,1,0,1,0,0,0,1
-0.7281203205770254,-1.8333545780576748,0.9253325154652102,-0.042721367562651234,-0.017118984346113763,1.2196011215094,0.7302443979476629,0,1,1,0,0,1,1
0.19786631086727674,-0.5860909639615974,-1.0431601443894039,-0.3877407306488312,-0.02744215485768855,-0.22860229324817247,0.7302443979476629,1,0,1,0,0,0,1
1.4800016467132335,0.02316051021213823,-1.0431601443894039,0.006085505477170239,0.8751110684181499,-0.07863322138352354,0.7302443979476629,0,1,1,0,0,0,1
-0.5856608388163635,-0.29446269737940256,0.1988204443998905,0.03758987859111705,0.005244957850875601,0.05929045985858668,0.7302443979476629,1,0,1,0,0,1,1
1.4800016467132335,0.4426348923440975,1.4408010331891847,0.15080813671722298,0.02427828271238192,0.5410483690723992,0.7302443979476629,1,0,1,0,0,1,0
-1.2267285067393419,0.22299139098977555,-1.0431601443894039,0.14018870369014402,-0.09999020858938155,-0.38589486747292273,0.7302443979476629,1,0,1,0,1,0,0
-0.30074187529503976,-0.24291342872798688,1.4408010331891847,-0.3462453527156921,-0.0053043612482367355,-0.03992785311796621,0.7302443979476629,1,0,1,0,0,0,1
0.9101637196705861,2.4059372032735524,2.167313104254504,0.2721946674416711,-0.017383863976409945,2.0729237009807724,0.7302443979476629,0,1,1,0,0,1,0
-0.9418095432180181,-0.15063859677115968,-1.0431601443894039,0.16237141575185862,0.06514208699577577,0.02876427357836366,0.7302443979476629,1,0,1,0,1,0,0
-0.5856608388163635,0.3746946625032312,0.1988204443998905,0.03758987859111705,-0.04465923027511968,-0.3318884182843538,0.7302443979476629,0,1,1,0,0,1,1
-0.44320135705570163,0.5038745749958417,-1.0431601443894039,0.26981984391423636,-0.035056914651642485,-0.33575520242037804,0.7302443979476629,0,1,0,1,0,0,1
-1.5116474702606657,1.8999253737569621,-1.0431601443894039,0.1263680938421497,-0.03387741255617351,-2.9795858976318734,0.7302443979476629,1,0,1,0,0,1,0
1.4087719058329027,0.9665038669376845,0.1988204443998905,0.07903251859483217,-0.0022199542893309547,1.2462328488835979,0.7302443979476629,0,1,1,0,0,1,0
1.1950826831919097,-0.6219772651638358,0.1988204443998905,0.08120851848128667,-0.04969454203712843,-0.8547957174740268,0.7302443979476629,1,0,0,1,0,1,1
0.41155553350826957,0.44105991472189604,-1.0431601443894039,-0.1516998926859332,-0.00958893725562401,0.06833917419997936,0.7302443979476629,0,1,1,0,0,0,1
1.4800016467132335,-0.11896237699631275,-1.0431601443894039,0.006085505477170239,-0.1974914382719687,-0.288588681208994,0.7302443979476629,1,0,1,0,1,0,0
1.1950826831919097,-0.8070900898416646,-1.0431601443894039,-0.00840441607311476,-0.04350286522482875,-1.0756141964150165,0.7302443979476629,0,1,1,0,0,1,1
0.055406829106614874,-0.12562259847513715,-1.0431601443894039,-1.5565968032535673,-0.02889566919575895,-0.11979536159721987,0.7302443979476629,0,1,1,0,0,0,1
-0.30074187529503976,1.2740875962989404,0.1988204443998905,0.009856923267360526,-0.026015277331013834,-0.4953149598370518,0.7302443979476629,1,0,1,0,0,0,1
-0.015822911773716055,-0.12562259847513715,1.8406294780252068,-9.963896370885116,-0.020929235697105586,-0.11086374464005304,0.7302443979476629,1,0,1,0,0,0,1
-0.6568905796966944,-1.0832133255182157,0.1988204443998905,0.04076409863983168,-0.014178700177232235,0.5973968592628404,0.7302443979476629,1,0,1,0,0,1,1
-1.08426902497868,-1.2189158541157468,-1.0431601443894039,0.14982279330853512,-0.010201089383505795,1.2063554957976905,0.7302443979476629,1,0,1,0,0,0,1
-1.3691879885000038,-0.10316233965985386,-1.0431601443894039,0.13255940439389907,0.1637725116934467,0.028141189342201216,0.7302443979476629,1,0,1,0,0,1,1
-0.5144310979360326,2.3767451330987606,0.9253325154652102,-0.0882415423684423,-0.02573988186829205,-1.3332719203566603,0.7302443979476629,1,0,1,0,0,1,0
1.4087719058329027,1.0976772040778426,-1.0431601443894039,0.003012500142904154,-0.004667204370969834,1.4306864771220413,0.7302443979476629,1,0,1,0,0,0,1
1.1238529423115788,-0.036085757689500474,0.9253325154652102,0.13786033435790954,-0.46026532808112497,-0.1533283434365835,0.7302443979476629,0,1,1,0,0,1,0
1.2663124240722408,0.02234004708654866,-1.0431601443894039,-0.004170644977707737,0.7736935443285197,-0.08461032820685419,0.7302443979476629,0,1,1,0,0,1,1
1.1950826831919097,1.4190120532142363,-1.0431601443894039,-0.00840441607311476,-0.010866236929902866,1.5798716676919278,0.7302443979476629,1,0,1,0,0,0,1
0.055406829106614874,0.4252970345252575,1.4408010331891847,2.309167327370153,-0.020868512105066978,-0.08932676164202624,0.7302443979476629,0,1,1,0,0,1,0
0.6964744970295933,0.9829863190625108,1.4408010331891847,0.24524563821293743,-0.012744194230337158,0.5705186301734889,0.7302443979476629,0,1,1,0,0,1,0
0.19786631086727674,-0.059221465898223545,-1.0431601443894039,-0.3877407306488312,-0.06964104973256266,-0.12454419942472499,0.7302443979476629,1,0,0,1,0,0,1
1.6224611284738955,1.200187264858466,0.9253325154652102,0.11604171404146994,-0.003705802056404424,1.8308299629844988,0.7302443979476629,0,1,1,0,1,0,0
1.1950826831919097,-0.7562365744735078,-1.0431601443894039,-0.00840441607311476,-0.04490183903470231,-1.0149517548367935,0.7302443979476629,1,0,1,0,1,0,0
-1.4404177293803346,-0.8924778925609461,-1.0431601443894039,0.12931066663461852,-2.3159223442029385e-05,1.170330113843783,0.7302443979476629,1,0,1,0,0,1,1
-0.6568905796966944,-0.330966091403896,0.1988204443998905,0.04076409863983168,0.005186700244074797,0.10416106487835114,0.7302443979476629,0,1,0,1,0,1,0
1.4800016467132335,-0.27668533604461804,0.1988204443998905,0.07844682109719661,-0.09785190558255143,-0.5215898328352727,0.7302443979476629,0,1,1,0,0,0,1
1.1950826831919097,0.5538567708051378,0.9253325154652102,0.13362872477519064,0.0076170330318052456,0.5478401277819817,0.7302443979476629,0,1,1,0,0,1,1
-0.7993500614573563,-1.048231398821885,0.1988204443998905,0.04541541842062612,-0.011984927992151886,0.7235158063671415,0.7302443979476629,0,1,1,0,1,0,0
-1.5116474702606657,-1.0905954711061165,0.1988204443998905,0.05552163765252778,-0.0032248021108197454,1.5327176579507473,0.7302443979476629,0,1,1,0,0,1,0
-0.8705798023376873,0.3731093554728973,-1.0431601443894039,0.1701857956541449,-0.05548144667314176,-0.43707219379429557,0.7302443979476629,1,0,1,0,0,1,0
-1.5116474702606657,-0.04021318708512371,-1.0431601443894039,0.1263680938421497,0.5054451321453249,-0.0521713833847681,0.7302443979476629,0,1,1,0,1,0,0
-1.4404177293803346,-0.09236632606806902,-1.0431601443894039,0.12931066663461852,0.1964024972729334,0.01995372445475611,0.7302443979476629,0,1,1,0,0,0,1
0.5540150152689314,0.4795786349890087,-1.0431601443894039,-0.09549861229395948,-0.0064683865120706,0.15235756488491123,0.7302443979476629,0,1,1,0,1,0,0
1.052623201431248,-0.9060335793236012,1.4408010331891847,0.184890942035763,-0.039021854882799314,-1.0648066759263084,0.7302443979476629,1,0,0,1,0,0,1
1.5512313875935644,-0.34288073551520726,0.1988204443998905,0.07791491194000401,-0.08626181242846734,-0.6437574589961615,0.7302443979476629,1,0,0,1,0,1,1
-1.08426902497868,-0.3105751219489129,-1.0431601443894039,0.14982279330853512,0.02635130184727693,0.2232801759384332,0.7302443979476629,1,0,0,1,1,0,0
-1.013039284098349,0.8314632380395411,-1.0431601443894039,0.15565593944456121,-0.0398169141089064,-0.9536044190019218,0.7302443979476629,1,0,1,0,0,1,1
-1.297958247619673,1.0158771445845347,-1.0431601443894039,0.13616471255782256,-0.04064994300353241,-1.428990158749294,0.7302443979476629,1,0,1,0,0,1,0
-1.155498765859011,0.35565493915007285,-1.0431601443894039,0.14470880585975754,-0.06834576024486586,-0.5230512318615662,0.7302443979476629,1,0,1,0,0,1,0
1.6936908693542263,1.6647705807755047,1.4408010331891847,0.140216962053266,-0.00840501335538236,2.7015759730099984,0.7302443979476629,1,0,1,0,0,1,1
0.6964744970295933,1.113964878665646,0.9253325154652102,0.1814265239821198,-0.013914654831730532,0.6615741716136738,0.7302443979476629,1,0,1,0,0,1,0
-1.5116474702606657,0.16167509603937863,-1.0431601443894039,0.1263680938421497,-0.1540633074988782,-0.35679431197527994,0.7302443979476629,0,1,1,0,0,1,0
0.8389339787902551,1.4046025826128383,0.1988204443998905,0.08729856367481731,-0.014307294311492056,1.0633549695833522,0.7302443979476629,0,1,1,0,0,0,1
0.6252447561492623,0.6283887739263923,1.4408010331891847,0.2655675210873173,-0.008719381101698207,0.27932676339283735,0.7302443979476629,1,0,1,0,0,0,1
-0.5856608388163635,0.11544362795027113,-1.0431601443894039,0.22045145849872483,-0.09397542438020062,-0.18033433708645594,0.7302443979476629,0,1,1,0,1,0,0
1.052623201431248,-1.5882470242447815,1.4408010331891847,0.184890942035763,-0.03201051191741025,-1.7816003520056136,0.7302443979476629,0,1,1,0,0,1,1
-1.4404177293803346,-0.27668533604461804,-1.0431601443894039,0.12931066663461852,0.050444089176173636,0.28496206338178764,0.7302443979476629,1,0,1,0,0,0,1
0.3403257926279386,1.1950473606539895,-1.0431601443894039,-0.197444814006858,-0.01869778589421316,0.2931100350812417,0.7302443979476629,0,1,0,1,0,1,0
0.981393460550917,0.1308775911166202,0.1988204443998905,0.08433212550574333,0.08265442387705986,0.015358505252219797,0.7302443979476629,1,0,1,0,0,1,1
-1.4404177293803346,0.40951025302860894,-1.0431601443894039,0.12931066663461852,-0.07211789998827567,-0.7016293536537548,0.7302443979476629,0,1,1,0,0,0,1
1.5512313875935644,-0.9096518483631716,-1.0431601443894039,0.008876297112778249,-0.04665805952390922,-1.5213344809722718,0.7302443979476629,0,1,1,0,0,1,0
-1.5116474702606657,-0.9096518483631716,-1.0431601443894039,0.1263680938421497,0.0006488913438129179,1.2596974736355386,0.7302443979476629,0,1,1,0,1,0,0
1.5512313875935644,1.95369287955239,-1.0431601443894039,0.008876297112778249,-0.011543351296201692,2.912211058405264,0.7302443979476629,1,0,1,0,0,0,1
-1.297958247619673,-0.7981480621159076,1.8406294780252068,-0.055418167153771784,0.00014907685704728847,0.9212107646123467,0.7302443979476629,1,0,0,1,0,0,1
-1.3691879885000038,-0.407818838761501,-1.0431601443894039,0.13255940439389907,0.024471136439794382,0.44450644355767,0.7302443979476629,1,0,1,0,1,0,0
-0.5856608388163635,-1.1815290596899655,0.9253325154652102,-0.06937728847745875,-0.01573467799762808,0.577855516824929,0.7302443979476629,0,1,1,0,0,0,1
0.41155553350826957,-0.27668533604461804,0.9253325154652102,0.2607386077036055,-0.04359727335374958,-0.22650987080464086,0.7302443979476629,1,0,1,0,0,0,1
0.3403257926279386,-1.1109280323276127,0.9253325154652102,0.3013165221717874,-0.027002961770165396,-0.49023029374935106,0.7302443979476629,0,1,1,0,0,1,0
